State,County Name,County Fips,2000,2004,2008,2012,2016,2020
NORTH CAROLINA,MONTGOMERY,37123,R,R,R,R,R,R
NORTH CAROLINA,MOORE,37125,R,R,R,R,R,R
NORTH CAROLINA,NASH,37127,R,R,R,D,R,R
NORTH CAROLINA,NEW HANOVER,37129,R,R,R,R,R,R
NORTH CAROLINA,NORTHAMPTON,37131,D,D,D,D,D,R
NORTH CAROLINA,ONSLOW,37133,R,R,R,R,R,R
NORTH CAROLINA,ORANGE,37135,D,D,D,D,D,R
NORTH CAROLINA,PAMLICO,37137,R,R,R,R,R,R
NORTH CAROLINA,PASQUOTANK,37139,D,D,D,D,D,R
NORTH CAROLINA,PENDER,37141,R,R,R,R,R,R
NORTH CAROLINA,PERQUIMANS,37143,R,R,R,R,R,R
NORTH CAROLINA,PERSON,37145,R,R,R,R,R,R
NORTH CAROLINA,PITT,37147,R,R,D,D,D,R
NORTH CAROLINA,POLK,37149,R,R,R,R,R,R
NORTH CAROLINA,RANDOLPH,37151,R,R,R,R,R,R
NORTH CAROLINA,RICHMOND,37153,D,D,D,D,R,R
NORTH CAROLINA,ROBESON,37155,D,D,D,D,R,R
NORTH CAROLINA,ROCKINGHAM,37157,R,R,R,R,R,R
NORTH CAROLINA,ROWAN,37159,R,R,R,R,R,R
NORTH CAROLINA,RUTHERFORD,37161,R,R,R,R,R,R
NORTH CAROLINA,SAMPSON,37163,R,R,R,R,R,R
NORTH CAROLINA,SCOTLAND,37165,D,D,D,D,D,R
NORTH CAROLINA,STANLY,37167,R,R,R,R,R,R
NORTH CAROLINA,STOKES,37169,R,R,R,R,R,R
NORTH CAROLINA,SURRY,37171,R,R,R,R,R,R
NORTH CAROLINA,SWAIN,37173,R,R,R,R,R,R
NORTH CAROLINA,TRANSYLVANIA,37175,R,R,R,R,R,R
NORTH CAROLINA,TYRRELL,37177,D,R,R,R,R,R
NORTH CAROLINA,UNION,37179,R,R,R,R,R,R
NORTH CAROLINA,VANCE,37181,D,D,D,D,D,D
NORTH CAROLINA,WAKE,37183,R,R,D,D,D,R
NORTH CAROLINA,WARREN,37185,D,D,D,D,D,R
NORTH CAROLINA,WASHINGTON,37187,D,D,D,D,D,R
NORTH CAROLINA,WATAUGA,37189,R,R,D,R,D,R
NORTH CAROLINA,WAYNE,37191,R,R,R,R,R,R
NORTH CAROLINA,WILKES,37193,R,R,R,R,R,R
NORTH CAROLINA,WILSON,37195,R,R,D,D,D,R
NORTH CAROLINA,YADKIN,37197,R,R,R,R,R,R
NORTH CAROLINA,YANCEY,37199,R,R,R,R,R,R
NORTH DAKOTA,ADAMS,38001,R,R,R,R,R,R
NORTH DAKOTA,BARNES,38003,R,R,R,R,R,R
NORTH DAKOTA,BENSON,38005,R,D,D,D,R,R
NORTH DAKOTA,BILLINGS,38007,R,R,R,R,R,R
NORTH DAKOTA,BOTTINEAU,38009,R,R,R,R,R,R
NORTH DAKOTA,BOWMAN,38011,R,R,R,R,R,R
NORTH DAKOTA,BURKE,38013,R,R,R,R,R,R
NORTH DAKOTA,BURLEIGH,38015,R,R,R,R,R,R
NORTH DAKOTA,CASS,38017,R,R,D,R,R,R
NORTH DAKOTA,CAVALIER,38019,R,R,R,R,R,R
NORTH DAKOTA,DICKEY,38021,R,R,R,R,R,R
NORTH DAKOTA,DIVIDE,38023,R,R,R,R,R,R
NORTH DAKOTA,DUNN,38025,R,R,R,R,R,R
NORTH DAKOTA,EDDY,38027,R,R,D,R,R,R
NORTH DAKOTA,EMMONS,38029,R,R,R,R,R,R
NORTH DAKOTA,FOSTER,38031,R,R,R,R,R,R
NORTH DAKOTA,GOLDEN VALLEY,38033,R,R,R,R,R,R
NORTH DAKOTA,GRAND FORKS,38035,R,R,D,R,R,R
NORTH DAKOTA,GRANT,38037,R,R,R,R,R,R
NORTH DAKOTA,GRIGGS,38039,R,R,R,R,R,R
NORTH DAKOTA,HETTINGER,38041,R,R,R,R,R,R
NORTH DAKOTA,KIDDER,38043,R,R,R,R,R,R
NORTH DAKOTA,LAMOURE,38045,R,R,R,R,R,R
NORTH DAKOTA,LOGAN,38047,R,R,R,R,R,R
NORTH DAKOTA,MCHENRY,38049,R,R,R,R,R,R
NORTH DAKOTA,MCINTOSH,38051,R,R,R,R,R,R
NORTH DAKOTA,MCKENZIE,38053,R,R,R,R,R,R
NORTH DAKOTA,MCLEAN,38055,R,R,R,R,R,R
NORTH DAKOTA,MERCER,38057,R,R,R,R,R,R
NORTH DAKOTA,MORTON,38059,R,R,R,R,R,R
NORTH DAKOTA,MOUNTRAIL,38061,R,R,D,R,R,R
NORTH DAKOTA,NELSON,38063,R,R,D,R,R,R
NORTH DAKOTA,OLIVER,38065,R,R,R,R,R,R
NORTH DAKOTA,PEMBINA,38067,R,R,R,R,R,R
NORTH DAKOTA,PIERCE,38069,R,R,R,R,R,R
NORTH DAKOTA,RAMSEY,38071,R,R,R,R,R,R
NORTH DAKOTA,RANSOM,38073,R,R,D,D,R,R
NORTH DAKOTA,RENVILLE,38075,R,R,R,R,R,R
NORTH DAKOTA,RICHLAND,38077,R,R,R,R,R,R
NORTH DAKOTA,ROLETTE,38079,D,D,D,D,D,D
NORTH DAKOTA,SARGENT,38081,R,R,D,D,R,R
NORTH DAKOTA,SHERIDAN,38083,R,R,R,R,R,R
NORTH DAKOTA,SIOUX,38085,D,D,D,D,D,D
NORTH DAKOTA,SLOPE,38087,R,R,R,R,R,R
NORTH DAKOTA,STARK,38089,R,R,R,R,R,R
NORTH DAKOTA,STEELE,38091,R,D,D,D,R,R
NORTH DAKOTA,STUTSMAN,38093,R,R,R,R,R,R
NORTH DAKOTA,TOWNER,38095,R,R,D,R,R,R
NORTH DAKOTA,TRAILL,38097,R,R,D,R,R,R
NORTH DAKOTA,WALSH,38099,R,R,R,R,R,R
NORTH DAKOTA,WARD,38101,R,R,R,R,R,R
NORTH DAKOTA,WELLS,38103,R,R,R,R,R,R
NORTH DAKOTA,WILLIAMS,38105,R,R,R,R,R,R
OHIO,ADAMS,39001,R,R,R,R,R,R
OHIO,ALLEN,39003,R,R,R,R,R,R
OHIO,ASHLAND,39005,R,R,R,R,R,R
OHIO,ASHTABULA,39007,D,D,D,D,R,R
OHIO,ATHENS,39009,D,D,D,D,D,D
OHIO,AUGLAIZE,39011,R,R,R,R,R,R
OHIO,BELMONT,39013,D,D,D,R,R,R
OHIO,BROWN,39015,R,R,R,R,R,R
OHIO,BUTLER,39017,R,R,R,R,R,R
OHIO,CARROLL,39019,R,R,R,R,R,R
OHIO,CHAMPAIGN,39021,R,R,R,R,R,R
OHIO,CLARK,39023,D,R,R,R,R,R
OHIO,CLERMONT,39025,R,R,R,R,R,R
OHIO,CLINTON,39027,R,R,R,R,R,R
OHIO,COLUMBIANA,39029,R,R,R,R,R,R
OHIO,COSHOCTON,39031,R,R,R,R,R,R
OHIO,CRAWFORD,39033,R,R,R,R,R,R
OHIO,CUYAHOGA,39035,D,D,D,D,D,D
OHIO,DARKE,39037,R,R,R,R,R,R
OHIO,DEFIANCE,39039,R,R,R,R,R,R
OHIO,DELAWARE,39041,R,R,R,R,R,R
OHIO,ERIE,39043,D,D,D,D,R,R
OHIO,FAIRFIELD,39045,R,R,R,R,R,R
OHIO,FAYETTE,39047,R,R,R,R,R,R
OHIO,FRANKLIN,39049,D,D,D,D,D,D
OHIO,FULTON,39051,R,R,R,R,R,R
OHIO,GALLIA,39053,R,R,R,R,R,R
OHIO,GEAUGA,39055,R,R,R,R,R,R
OHIO,GREENE,39057,R,R,R,R,R,R
OHIO,GUERNSEY,39059,R,R,R,R,R,R
OHIO,HAMILTON,39061,R,R,D,D,D,D
OHIO,HANCOCK,39063,R,R,R,R,R,R
OHIO,HARDIN,39065,R,R,R,R,R,R
OHIO,HARRISON,39067,R,R,R,R,R,R
OHIO,HENRY,39069,R,R,R,R,R,R
OHIO,HIGHLAND,39071,R,R,R,R,R,R
OHIO,HOCKING,39073,R,R,R,R,R,R
OHIO,HOLMES,39075,R,R,R,R,R,R
OHIO,HURON,39077,R,R,R,R,R,R
OHIO,JACKSON,39079,R,R,R,R,R,R
OHIO,JEFFERSON,39081,D,D,D,R,R,R
OHIO,KNOX,39083,R,R,R,R,R,R
OHIO,LAKE,39085,R,R,D,R,R,R
OHIO,LAWRENCE,39087,R,R,R,R,R,R
OHIO,LICKING,39089,R,R,R,R,R,R
OHIO,LOGAN,39091,R,R,R,R,R,R
OHIO,LORAIN,39093,D,D,D,D,D,R
OHIO,LUCAS,39095,D,D,D,D,D,D
OHIO,MADISON,39097,R,R,R,R,R,R
OHIO,MAHONING,39099,D,D,D,D,D,R
OHIO,MARION,39101,R,R,R,R,R,R
OHIO,MEDINA,39103,R,R,R,R,R,R
OHIO,MEIGS,39105,R,R,R,R,R,R
OHIO,MERCER,39107,R,R,R,R,R,R
OHIO,MIAMI,39109,R,R,R,R,R,R
OHIO,MONROE,39111,D,D,D,R,R,R
OHIO,MONTGOMERY,39113,D,D,D,D,R,D
OHIO,MORGAN,39115,R,R,R,R,R,R
OHIO,MORROW,39117,R,R,R,R,R,R
OHIO,MUSKINGUM,39119,R,R,R,R,R,R
OHIO,NOBLE,39121,R,R,R,R,R,R
OHIO,OTTAWA,39123,R,R,D,D,R,R
OHIO,PAULDING,39125,R,R,R,R,R,R
OHIO,PERRY,39127,R,R,R,R,R,R
OHIO,PICKAWAY,39129,R,R,R,R,R,R
OHIO,PIKE,39131,R,R,R,R,R,R
OHIO,PORTAGE,39133,D,D,D,D,R,R
OHIO,PREBLE,39135,R,R,R,R,R,R
OHIO,PUTNAM,39137,R,R,R,R,R,R
OHIO,RICHLAND,39139,R,R,R,R,R,R
OHIO,ROSS,39141,R,R,R,R,R,R
OHIO,SANDUSKY,39143,R,R,D,D,R,R
OHIO,SCIOTO,39145,R,R,R,R,R,R
OHIO,SENECA,39147,R,R,R,R,R,R
OHIO,SHELBY,39149,R,R,R,R,R,R
OHIO,STARK,39151,R,D,D,D,R,R
OHIO,SUMMIT,39153,D,D,D,D,D,D
OHIO,TRUMBULL,39155,D,D,D,D,R,R
OHIO,TUSCARAWAS,39157,R,R,D,R,R,R
OHIO,UNION,39159,R,R,R,R,R,R
OHIO,VAN WERT,39161,R,R,R,R,R,R
OHIO,VINTON,39163,R,R,R,R,R,R
OHIO,WARREN,39165,R,R,R,R,R,R
OHIO,WASHINGTON,39167,R,R,R,R,R,R
OHIO,WAYNE,39169,R,R,R,R,R,R
OHIO,WILLIAMS,39171,R,R,R,R,R,R
OHIO,WOOD,39173,R,R,D,D,R,R
OHIO,WYANDOT,39175,R,R,R,R,R,R
OKLAHOMA,ADAIR,40001,R,R,R,R,R,R
OKLAHOMA,ALFALFA,40003,R,R,R,R,R,R
OKLAHOMA,ATOKA,40005,R,R,R,R,R,R
OKLAHOMA,BEAVER,40007,R,R,R,R,R,R
OKLAHOMA,BECKHAM,40009,R,R,R,R,R,R
OKLAHOMA,BLAINE,40011,R,R,R,R,R,R
OKLAHOMA,BRYAN,40013,R,R,R,R,R,R
OKLAHOMA,CADDO,40015,R,R,R,R,R,R
OKLAHOMA,CANADIAN,40017,R,R,R,R,R,R
OKLAHOMA,CARTER,40019,R,R,R,R,R,R
OKLAHOMA,CHEROKEE,40021,D,R,R,R,R,R
OKLAHOMA,CHOCTAW,40023,D,R,R,R,R,R
OKLAHOMA,CIMARRON,40025,R,R,R,R,R,R
OKLAHOMA,CLEVELAND,40027,R,R,R,R,R,R
OKLAHOMA,COAL,40029,R,R,R,R,R,R
OKLAHOMA,COMANCHE,40031,R,R,R,R,R,R
OKLAHOMA,COTTON,40033,R,R,R,R,R,R
OKLAHOMA,CRAIG,40035,R,R,R,R,R,R
OKLAHOMA,CREEK,40037,R,R,R,R,R,R
OKLAHOMA,CUSTER,40039,R,R,R,R,R,R
OKLAHOMA,DELAWARE,40041,R,R,R,R,R,R
OKLAHOMA,DEWEY,40043,R,R,R,R,R,R
OKLAHOMA,ELLIS,40045,R,R,R,R,R,R
OKLAHOMA,GARFIELD,40047,R,R,R,R,R,R
OKLAHOMA,GARVIN,40049,R,R,R,R,R,R
OKLAHOMA,GRADY,40051,R,R,R,R,R,R
OKLAHOMA,GRANT,40053,R,R,R,R,R,R
OKLAHOMA,GREER,40055,R,R,R,R,R,R
OKLAHOMA,HARMON,40057,R,R,R,R,R,R
OKLAHOMA,HARPER,40059,R,R,R,R,R,R
OKLAHOMA,HASKELL,40061,D,R,R,R,R,R
OKLAHOMA,HUGHES,40063,D,R,R,R,R,R
OKLAHOMA,JACKSON,40065,R,R,R,R,R,R
OKLAHOMA,JEFFERSON,40067,R,R,R,R,R,R
OKLAHOMA,JOHNSTON,40069,R,R,R,R,R,R
OKLAHOMA,KAY,40071,R,R,R,R,R,R
OKLAHOMA,KINGFISHER,40073,R,R,R,R,R,R
OKLAHOMA,KIOWA,40075,R,R,R,R,R,R
OKLAHOMA,LATIMER,40077,D,R,R,R,R,R
OKLAHOMA,LE FLORE,40079,R,R,R,R,R,R
OKLAHOMA,LINCOLN,40081,R,R,R,R,R,R
OKLAHOMA,LOGAN,40083,R,R,R,R,R,R
OKLAHOMA,LOVE,40085,R,R,R,R,R,R
OKLAHOMA,MAJOR,40093,R,R,R,R,R,R
OKLAHOMA,MARSHALL,40095,R,R,R,R,R,R
OKLAHOMA,MAYES,40097,R,R,R,R,R,R
OKLAHOMA,MCCLAIN,40087,R,R,R,R,R,R
OKLAHOMA,MCCURTAIN,40089,R,R,R,R,R,R
OKLAHOMA,MCINTOSH,40091,D,R,R,R,R,R
OKLAHOMA,MURRAY,40099,R,R,R,R,R,R
OKLAHOMA,MUSKOGEE,40101,D,R,R,R,R,R
OKLAHOMA,NOBLE,40103,R,R,R,R,R,R
OKLAHOMA,NOWATA,40105,R,R,R,R,R,R
OKLAHOMA,OKFUSKEE,40107,R,R,R,R,R,R
OKLAHOMA,OKLAHOMA,40109,R,R,R,R,R,R
OKLAHOMA,OKMULGEE,40111,D,R,R,R,R,R
OKLAHOMA,OSAGE,40113,R,R,R,R,R,R
OKLAHOMA,OTTAWA,40115,D,R,R,R,R,R
OKLAHOMA,PAWNEE,40117,R,R,R,R,R,R
OKLAHOMA,PAYNE,40119,R,R,R,R,R,R
OKLAHOMA,PITTSBURG,40121,R,R,R,R,R,R
OKLAHOMA,PONTOTOC,40123,R,R,R,R,R,R
OKLAHOMA,POTTAWATOMIE,40125,R,R,R,R,R,R
OKLAHOMA,PUSHMATAHA,40127,R,R,R,R,R,R
OKLAHOMA,ROGER MILLS,40129,R,R,R,R,R,R
OKLAHOMA,ROGERS,40131,R,R,R,R,R,R
OKLAHOMA,SEMINOLE,40133,R,R,R,R,R,R
OKLAHOMA,SEQUOYAH,40135,R,R,R,R,R,R
OKLAHOMA,STEPHENS,40137,R,R,R,R,R,R
OKLAHOMA,TEXAS,40139,R,R,R,R,R,R
OKLAHOMA,TILLMAN,40141,R,R,R,R,R,R
OKLAHOMA,TULSA,40143,R,R,R,R,R,R
OKLAHOMA,WAGONER,40145,R,R,R,R,R,R
OKLAHOMA,WASHINGTON,40147,R,R,R,R,R,R
OKLAHOMA,WASHITA,40149,R,R,R,R,R,R
OKLAHOMA,WOODS,40151,R,R,R,R,R,R
OKLAHOMA,WOODWARD,40153,R,R,R,R,R,R
OREGON,BAKER,41001,R,R,R,R,R,R
OREGON,BENTON,41003,D,D,D,D,D,D
OREGON,CLACKAMAS,41005,R,R,D,D,D,D
OREGON,CLATSOP,41007,D,D,D,D,D,D
OREGON,COLUMBIA,41009,D,D,D,D,R,R
OREGON,COOS,41011,R,R,R,R,R,R
OREGON,CROOK,41013,R,R,R,R,R,R
OREGON,CURRY,41015,R,R,R,R,R,R
OREGON,DESCHUTES,41017,R,R,R,R,R,D
OREGON,DOUGLAS,41019,R,R,R,R,R,R
OREGON,GILLIAM,41021,R,R,R,R,R,R
OREGON,GRANT,41023,R,R,R,R,R,R
OREGON,HARNEY,41025,R,R,R,R,R,R
OREGON,HOOD RIVER,41027,D,D,D,D,D,D
OREGON,JACKSON,41029,R,R,D,R,R,R
OREGON,JEFFERSON,41031,R,R,R,R,R,R
OREGON,JOSEPHINE,41033,R,R,R,R,R,R
OREGON,KLAMATH,41035,R,R,R,R,R,R
OREGON,LAKE,41037,R,R,R,R,R,R
OREGON,LANE,41039,D,D,D,D,D,D
OREGON,LINCOLN,41041,D,D,D,D,D,D
OREGON,LINN,41043,R,R,R,R,R,R
OREGON,MALHEUR,41045,R,R,R,R,R,R
OREGON,MARION,41047,R,R,D,R,R,D
OREGON,MORROW,41049,R,R,R,R,R,R
OREGON,MULTNOMAH,41051,D,D,D,D,D,D
OREGON,POLK,41053,R,R,R,R,R,R
OREGON,SHERMAN,41055,R,R,R,R,R,R
OREGON,TILLAMOOK,41057,R,R,D,D,R,R
OREGON,UMATILLA,41059,R,R,R,R,R,R
OREGON,UNION,41061,R,R,R,R,R,R
OREGON,WALLOWA,41063,R,R,R,R,R,R
OREGON,WASCO,41065,R,R,D,R,R,R
OREGON,WASHINGTON,41067,D,D,D,D,D,D
OREGON,WHEELER,41069,R,R,R,R,R,R
OREGON,YAMHILL,41071,R,R,R,R,R,R
PENNSYLVANIA,ADAMS,42001,R,R,R,R,R,R
PENNSYLVANIA,ALLEGHENY,42003,D,D,D,D,D,D
PENNSYLVANIA,ARMSTRONG,42005,R,R,R,R,R,R
PENNSYLVANIA,BEAVER,42007,D,D,R,R,R,R
PENNSYLVANIA,BEDFORD,42009,R,R,R,R,R,R
PENNSYLVANIA,BERKS,42011,R,R,D,R,R,R
PENNSYLVANIA,BLAIR,42013,R,R,R,R,R,R
PENNSYLVANIA,BRADFORD,42015,R,R,R,R,R,R
PENNSYLVANIA,BUCKS,42017,D,D,D,D,D,D
PENNSYLVANIA,BUTLER,42019,R,R,R,R,R,R
PENNSYLVANIA,CAMBRIA,42021,D,R,D,R,R,R
PENNSYLVANIA,CAMERON,42023,R,R,R,R,R,R
PENNSYLVANIA,CARBON,42025,D,R,D,R,R,R
PENNSYLVANIA,CENTRE,42027,R,R,D,D,D,D
PENNSYLVANIA,CHESTER,42029,R,R,D,R,D,D
PENNSYLVANIA,CLARION,42031,R,R,R,R,R,R
PENNSYLVANIA,CLEARFIELD,42033,R,R,R,R,R,R
PENNSYLVANIA,CLINTON,42035,R,R,R,R,R,R
PENNSYLVANIA,COLUMBIA,42037,R,R,R,R,R,R
PENNSYLVANIA,CRAWFORD,42039,R,R,R,R,R,R
PENNSYLVANIA,CUMBERLAND,42041,R,R,R,R,R,R
PENNSYLVANIA,DAUPHIN,42043,R,R,D,D,D,D
PENNSYLVANIA,DELAWARE,42045,D,D,D,D,D,D
PENNSYLVANIA,ELK,42047,R,R,D,R,R,R
PENNSYLVANIA,ERIE,42049,D,D,D,D,R,D
PENNSYLVANIA,FAYETTE,42051,D,D,R,R,R,R
PENNSYLVANIA,FOREST,42053,R,R,R,R,R,R
PENNSYLVANIA,FRANKLIN,42055,R,R,R,R,R,R
PENNSYLVANIA,FULTON,42057,R,R,R,R,R,R
PENNSYLVANIA,GREENE,42059,D,R,R,R,R,R
PENNSYLVANIA,HUNTINGDON,42061,R,R,R,R,R,R
PENNSYLVANIA,INDIANA,42063,R,R,R,R,R,R
PENNSYLVANIA,JEFFERSON,42065,R,R,R,R,R,R
PENNSYLVANIA,JUNIATA,42067,R,R,R,R,R,R
PENNSYLVANIA,LACKAWANNA,42069,D,D,D,D,D,D
PENNSYLVANIA,LANCASTER,42071,R,R,R,R,R,R
PENNSYLVANIA,LAWRENCE,42073,D,R,R,R,R,R
PENNSYLVANIA,LEBANON,42075,R,R,R,R,R,R
PENNSYLVANIA,LEHIGH,42077,D,D,D,D,D,D
PENNSYLVANIA,LUZERNE,42079,D,D,D,D,R,R
PENNSYLVANIA,LYCOMING,42081,R,R,R,R,R,R
PENNSYLVANIA,MCKEAN,42083,R,R,R,R,R,R
PENNSYLVANIA,MERCER,42085,D,R,R,R,R,R
PENNSYLVANIA,MIFFLIN,42087,R,R,R,R,R,R
PENNSYLVANIA,MONROE,42089,R,R,D,D,D,D
PENNSYLVANIA,MONTGOMERY,42091,D,D,D,D,D,D
PENNSYLVANIA,MONTOUR,42093,R,R,R,R,R,R
PENNSYLVANIA,NORTHAMPTON,42095,D,D,D,D,R,D
PENNSYLVANIA,NORTHUMBERLAND,42097,R,R,R,R,R,R
PENNSYLVANIA,PERRY,42099,R,R,R,R,R,R
PENNSYLVANIA,PHILADELPHIA,42101,D,D,D,D,D,D
PENNSYLVANIA,PIKE,42103,R,R,R,R,R,R
PENNSYLVANIA,POTTER,42105,R,R,R,R,R,R
PENNSYLVANIA,SCHUYLKILL,42107,R,R,R,R,R,R
PENNSYLVANIA,SNYDER,42109,R,R,R,R,R,R
PENNSYLVANIA,SOMERSET,42111,R,R,R,R,R,R
PENNSYLVANIA,SULLIVAN,42113,R,R,R,R,R,R
PENNSYLVANIA,SUSQUEHANNA,42115,R,R,R,R,R,R
PENNSYLVANIA,TIOGA,42117,R,R,R,R,R,R
PENNSYLVANIA,UNION,42119,R,R,R,R,R,R
PENNSYLVANIA,VENANGO,42121,R,R,R,R,R,R
PENNSYLVANIA,WARREN,42123,R,R,R,R,R,R
PENNSYLVANIA,WASHINGTON,42125,D,D,R,R,R,R
PENNSYLVANIA,WAYNE,42127,R,R,R,R,R,R
PENNSYLVANIA,WESTMORELAND,42129,R,R,R,R,R,R
PENNSYLVANIA,WYOMING,42131,R,R,R,R,R,R
PENNSYLVANIA,YORK,42133,R,R,R,R,R,R
RHODE ISLAND,BRISTOL,44001,D,D,D,D,D,D
RHODE ISLAND,KENT,44003,D,D,D,D,R,D
RHODE ISLAND,NEWPORT,44005,D,D,D,D,D,D
RHODE ISLAND,PROVIDENCE,44007,D,D,D,D,D,D
RHODE ISLAND,WASHINGTON,44009,D,D,D,D,D,D
SOUTH CAROLINA,ABBEVILLE,45001,R,R,R,R,R,R
SOUTH CAROLINA,AIKEN,45003,R,R,R,R,R,R
SOUTH CAROLINA,ALLENDALE,45005,D,D,D,D,D,D
SOUTH CAROLINA,ANDERSON,45007,R,R,R,R,R,R
SOUTH CAROLINA,BAMBERG,45009,D,D,D,D,D,D
SOUTH CAROLINA,BARNWELL,45011,R,R,D,D,R,R
SOUTH CAROLINA,BEAUFORT,45013,R,R,R,R,R,R
SOUTH CAROLINA,BERKELEY,45015,R,R,R,R,R,R
SOUTH CAROLINA,CALHOUN,45017,R,R,D,D,R,R
SOUTH CAROLINA,CHARLESTON,45019,R,R,D,D,D,R
SOUTH CAROLINA,CHEROKEE,45021,R,R,R,R,R,R
SOUTH CAROLINA,CHESTER,45023,D,R,D,D,R,R
SOUTH CAROLINA,CHESTERFIELD,45025,R,R,R,R,R,R
SOUTH CAROLINA,CLARENDON,45027,D,D,D,D,D,R
SOUTH CAROLINA,COLLETON,45029,R,R,D,D,R,R
SOUTH CAROLINA,DARLINGTON,45031,R,R,R,D,R,R
SOUTH CAROLINA,DILLON,45033,D,D,D,D,D,R
SOUTH CAROLINA,DORCHESTER,45035,R,R,R,R,R,R
SOUTH CAROLINA,EDGEFIELD,45037,R,R,R,R,R,R
SOUTH CAROLINA,FAIRFIELD,45039,D,D,D,D,D,D
SOUTH CAROLINA,FLORENCE,45041,R,R,R,R,R,R
SOUTH CAROLINA,GEORGETOWN,45043,R,R,R,R,R,R
SOUTH CAROLINA,GREENVILLE,45045,R,R,R,R,R,R
SOUTH CAROLINA,GREENWOOD,45047,R,R,R,R,R,R
SOUTH CAROLINA,HAMPTON,45049,D,D,D,D,D,R
SOUTH CAROLINA,HORRY,45051,R,R,R,R,R,R
SOUTH CAROLINA,JASPER,45053,D,D,D,D,D,R
SOUTH CAROLINA,KERSHAW,45055,R,R,R,R,R,R
SOUTH CAROLINA,LANCASTER,45057,R,R,R,R,R,R
SOUTH CAROLINA,LAURENS,45059,R,R,R,R,R,R
SOUTH CAROLINA,LEE,45061,D,D,D,D,D,D
SOUTH CAROLINA,LEXINGTON,45063,R,R,R,R,R,R
SOUTH CAROLINA,MARION,45067,D,D,D,D,D,R
SOUTH CAROLINA,MARLBORO,45069,D,D,D,D,D,R
SOUTH CAROLINA,MCCORMICK,45065,D,D,D,D,R,R
SOUTH CAROLINA,NEWBERRY,45071,R,R,R,R,R,R
SOUTH CAROLINA,OCONEE,45073,R,R,R,R,R,R
SOUTH CAROLINA,ORANGEBURG,45075,D,D,D,D,D,D
SOUTH CAROLINA,PICKENS,45077,R,R,R,R,R,R
SOUTH CAROLINA,RICHLAND,45079,D,D,D,D,D,D
SOUTH CAROLINA,SALUDA,45081,R,R,R,R,R,R
SOUTH CAROLINA,SPARTANBURG,45083,R,R,R,R,R,R
SOUTH CAROLINA,SUMTER,45085,R,D,D,D,D,R
SOUTH CAROLINA,UNION,45087,R,R,R,R,R,R
SOUTH CAROLINA,WILLIAMSBURG,45089,D,D,D,D,D,D
SOUTH CAROLINA,YORK,45091,R,R,R,R,R,R
SOUTH DAKOTA,AURORA,46003,R,R,R,R,R,R
SOUTH DAKOTA,BEADLE,46005,R,R,R,R,R,R
SOUTH DAKOTA,BENNETT,46007,R,R,R,R,R,R
SOUTH DAKOTA,BON HOMME,46009,R,R,R,R,R,R
SOUTH DAKOTA,BROOKINGS,46011,R,R,D,R,R,R
SOUTH DAKOTA,BROWN,46013,R,R,D,R,R,R
SOUTH DAKOTA,BRULE,46015,R,R,R,R,R,R
SOUTH DAKOTA,BUFFALO,46017,D,D,D,D,D,D
SOUTH DAKOTA,BUTTE,46019,R,R,R,R,R,R
SOUTH DAKOTA,CAMPBELL,46021,R,R,R,R,R,R
SOUTH DAKOTA,CHARLES MIX,46023,R,R,R,R,R,R
SOUTH DAKOTA,CLARK,46025,R,R,R,R,R,R
SOUTH DAKOTA,CLAY,46027,D,D,D,D,D,D
SOUTH DAKOTA,CODINGTON,46029,R,R,R,R,R,R
SOUTH DAKOTA,CORSON,46031,R,D,D,D,R,R
SOUTH DAKOTA,CUSTER,46033,R,R,R,R,R,R
SOUTH DAKOTA,DAVISON,46035,R,R,R,R,R,R
SOUTH DAKOTA,DAY,46037,R,D,D,D,R,R
SOUTH DAKOTA,DEUEL,46039,R,R,R,R,R,R
SOUTH DAKOTA,DEWEY,46041,D,D,D,D,D,D
SOUTH DAKOTA,DOUGLAS,46043,R,R,R,R,R,R
SOUTH DAKOTA,EDMUNDS,46045,R,R,R,R,R,R
SOUTH DAKOTA,FALL RIVER,46047,R,R,R,R,R,R
SOUTH DAKOTA,FAULK,46049,R,R,R,R,R,R
SOUTH DAKOTA,GRANT,46051,R,R,R,R,R,R
SOUTH DAKOTA,GREGORY,46053,R,R,R,R,R,R
SOUTH DAKOTA,HAAKON,46055,R,R,R,R,R,R
SOUTH DAKOTA,HAMLIN,46057,R,R,R,R,R,R
SOUTH DAKOTA,HAND,46059,R,R,R,R,R,R
SOUTH DAKOTA,HANSON,46061,R,R,R,R,R,R
SOUTH DAKOTA,HARDING,46063,R,R,R,R,R,R
SOUTH DAKOTA,HUGHES,46065,R,R,R,R,R,R
SOUTH DAKOTA,HUTCHINSON,46067,R,R,R,R,R,R
SOUTH DAKOTA,HYDE,46069,R,R,R,R,R,R
SOUTH DAKOTA,JACKSON,46071,R,R,R,R,R,R
SOUTH DAKOTA,JERAULD,46073,R,R,R,R,R,R
SOUTH DAKOTA,JONES,46075,R,R,R,R,R,R
SOUTH DAKOTA,KINGSBURY,46077,R,R,R,R,R,R
SOUTH DAKOTA,LAKE,46079,R,R,D,R,R,R
SOUTH DAKOTA,LAWRENCE,46081,R,R,R,R,R,R
SOUTH DAKOTA,LINCOLN,46083,R,R,R,R,R,R
SOUTH DAKOTA,LYMAN,46085,R,R,R,R,R,R
